Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-08-13 03:00,245.719,0.013,0,0,0,0,v
2024-08-13 03:06,245.715,0.013,0,0,0,0,v
2024-08-13 03:12,245.712,0.010,0,0,0,0,v
2024-08-13 03:18,245.715,0.013,0,0,0,0,v
2024-08-13 03:24,245.719,0.010,0,0,0,0,v
2024-08-13 03:30,245.722,0.013,0,0,0,0,v
2024-08-13 03:36,245.728,0.013,0,0,0,0,v
2024-08-13 03:42,245.732,0.013,0,0,0,0,v
2024-08-13 03:48,245.735,0.010,0,0,0,0,v
2024-08-13 03:54,245.732,0.013,0,0,0,0,v
2024-08-13 04:00,245.725,0.010,0,0,0,0,v
2024-08-13 04:06,245.712,0.016,0,0,0,0,v
2024-08-13 04:12,245.728,0.010,0,0,0,0,v
2024-08-13 04:18,245.722,0.013,0,0,0,0,v
2024-08-13 04:24,245.725,0.013,0,0,0,0,v
2024-08-13 04:30,245.719,0.013,0,0,0,0,v
2024-08-13 04:36,245.722,0.013,0,0,0,0,v
2024-08-13 04:42,245.722,0.013,0,0,0,0,v
2024-08-13 04:48,245.715,0.010,0,0,0,0,v
2024-08-13 04:54,245.715,0.010,0,0,0,0,v
2024-08-13 05:00,245.719,0.010,0,0,0,0,v
2024-08-13 05:06,245.725,0.013,0,0,0,0,v
2024-08-13 05:12,245.732,0.010,0,0,0,0,v
2024-08-13 05:18,245.735,0.013,0,0,0,0,v
2024-08-13 05:24,245.738,0.010,0,0,0,0,v
2024-08-13 05:30,245.738,0.013,0,0,0,0,v
2024-08-13 05:36,245.732,0.010,0,0,0,0,v
2024-08-13 05:42,245.745,0.013,0,0,0,0,v
2024-08-13 05:48,245.748,0.010,0,0,0,0,v
2024-08-13 05:54,245.755,0.010,0,0,0,0,v
2024-08-13 06:00,245.755,0.013,0,0,0,0,v
2024-08-13 06:06,245.741,0.013,0,0,0,0,v
2024-08-13 06:12,245.751,0.013,0,0,0,0,v
2024-08-13 06:18,245.751,0.013,0,0,0,0,v
2024-08-13 06:24,245.751,0.013,0,0,0,0,v
2024-08-13 06:30,245.758,0.016,0,0,0,0,v
2024-08-13 06:36,245.764,0.013,0,0,0,0,v
2024-08-13 06:42,245.774,0.016,0,0,0,0,v
2024-08-13 06:48,245.761,0.026,0,0,0,0,v
2024-08-13 06:54,245.781,0.016,0,0,0,0,v
2024-08-13 07:00,245.778,0.013,0,0,0,0,v
2024-08-13 07:06,245.781,0.016,0,0,0,0,v
2024-08-13 07:12,245.784,0.016,0,0,0,0,v
2024-08-13 07:18,245.784,0.013,0,0,0,0,v
2024-08-13 07:24,245.784,0.013,0,0,0,0,v
2024-08-13 07:30,245.778,0.016,0,0,0,0,v
2024-08-13 07:36,245.781,0.013,0,0,0,0,v
2024-08-13 07:42,245.781,0.013,0,0,0,0,v
2024-08-13 07:48,245.781,0.013,0,0,0,0,v
2024-08-13 07:54,245.794,0.013,0,0,0,0,v
2024-08-13 08:00,245.784,0.013,0,0,0,0,v
2024-08-13 08:06,245.781,0.010,0,0,0,0,v
2024-08-13 08:12,245.784,0.013,0,0,0,0,v
2024-08-13 08:18,245.781,0.016,0,0,0,0,v
2024-08-13 08:24,245.791,0.010,0,0,0,0,v
2024-08-13 08:30,245.784,0.010,0,0,0,0,v
2024-08-13 08:36,245.787,0.013,0,0,0,0,v
2024-08-13 08:42,245.810,0.013,0,0,0,0,v
2024-08-13 08:48,245.801,0.013,0,0,0,0,v
2024-08-13 08:54,245.801,0.013,0,0,0,0,v
2024-08-13 09:00,245.801,0.013,0,0,0,0,v
2024-08-13 09:06,245.794,0.013,0,0,0,0,v
2024-08-13 09:12,245.794,0.013,0,0,0,0,v
2024-08-13 09:18,245.804,0.013,0,0,0,0,v
2024-08-13 09:24,245.804,0.010,0,0,0,0,v
2024-08-13 09:30,245.797,0.013,0,0,0,0,v
2024-08-13 09:36,245.791,0.013,0,0,0,0,v
2024-08-13 09:42,245.797,0.013,0,0,0,0,v
2024-08-13 09:48,245.794,0.013,0,0,0,0,v
2024-08-13 09:54,245.787,0.013,0,0,0,0,v
2024-08-13 10:00,245.791,0.010,0,0,0,0,v
2024-08-13 10:06,245.801,0.013,0,0,0,0,v
2024-08-13 10:12,245.804,0.010,0,0,0,0,v
2024-08-13 10:18,245.801,0.013,0,0,0,0,v
2024-08-13 10:24,245.797,0.010,0,0,0,0,v
2024-08-13 10:30,245.794,0.010,0,0,0,0,v
2024-08-13 10:36,245.791,0.010,0,0,0,0,v
2024-08-13 10:42,245.797,0.010,0,0,0,0,v
2024-08-13 10:48,245.797,0.010,0,0,0,0,v
2024-08-13 10:54,245.791,0.010,0,0,0,0,v
2024-08-13 11:00,245.791,0.013,0,0,0,0,v
2024-08-13 11:06,245.794,0.010,0,0,0,0,v
2024-08-13 11:12,245.794,0.010,0,0,0,0,v
2024-08-13 11:18,245.791,0.010,0,0,0,0,v
2024-08-13 11:24,245.778,0.010,0,0,0,0,v
2024-08-13 11:30,245.774,0.010,0,0,0,0,v
2024-08-13 11:36,245.778,0.010,0,0,0,0,v
2024-08-13 11:42,245.781,0.010,0,0,0,0,v
2024-08-13 11:48,245.781,0.007,0,0,0,0,v
2024-08-13 11:54,245.778,0.007,0,0,0,0,v
2024-08-13 12:00,245.774,0.010,0,0,0,0,v
2024-08-13 12:06,245.768,0.007,0,0,0,0,v
2024-08-13 12:12,245.774,0.010,0,0,0,0,v
2024-08-13 12:18,245.774,0.010,0,0,0,0,v
2024-08-13 12:24,245.771,0.010,0,0,0,0,v
2024-08-13 12:30,245.758,0.010,0,0,0,0,v
2024-08-13 12:36,245.768,0.010,0,0,0,0,v
2024-08-13 12:42,245.774,0.013,0,0,0,0,v
2024-08-13 12:48,245.758,0.013,0,0,0,0,v
2024-08-13 12:54,245.758,0.010,0,0,0,0,v
2024-08-13 13:00,245.755,0.000,0,0,0,0,v
2024-08-13 13:06,245.755,0.010,0,0,0,0,v
2024-08-13 13:12,245.751,0.010,0,0,0,0,v
2024-08-13 13:18,245.748,0.010,0,0,0,0,v
2024-08-13 13:24,245.758,0.010,0,0,0,0,v
2024-08-13 13:30,245.764,0.010,0,0,0,0,v
2024-08-13 13:36,245.764,0.007,0,0,0,0,v
2024-08-13 13:42,245.764,0.007,0,0,0,0,v
2024-08-13 13:48,245.748,0.007,0,0,0,0,v
2024-08-13 13:54,245.748,0.007,0,0,0,0,v
2024-08-13 14:00,245.755,0.007,0,0,0,0,v
2024-08-13 14:06,245.755,0.007,0,0,0,0,v
2024-08-13 14:12,245.755,0.007,0,0,0,0,v
2024-08-13 14:18,245.758,0.007,0,0,0,0,v
2024-08-13 14:24,245.758,0.007,0,0,0,0,v
2024-08-13 14:30,245.755,0.007,0,0,0,0,v
2024-08-13 14:36,245.735,0.007,0,0,0,0,v
2024-08-13 14:42,245.732,0.007,0,0,0,0,v
2024-08-13 14:48,245.745,0.007,0,0,0,0,v
2024-08-13 14:54,245.751,0.007,0,0,0,0,v
2024-08-13 15:00,245.758,0.007,0,0,0,0,v
2024-08-13 15:06,245.758,0.007,0,0,0,0,v
2024-08-13 15:12,245.761,0.007,0,0,0,0,v
2024-08-13 15:18,245.758,0.007,0,0,0,0,v
2024-08-13 15:24,245.755,0.010,0,0,0,0,v
2024-08-13 15:30,245.758,0.010,0,0,0,0,v
2024-08-13 15:36,245.755,0.007,0,0,0,0,v
2024-08-13 15:42,245.768,0.007,0,0,0,0,v
2024-08-13 15:48,245.774,0.007,0,0,0,0,v
2024-08-13 15:54,245.764,0.007,0,0,0,0,v
2024-08-13 16:00,245.758,0.007,0,0,0,0,v
2024-08-13 16:06,245.761,0.007,0,0,0,0,v
2024-08-13 16:12,245.761,0.003,0,0,0,0,v
2024-08-13 16:18,245.755,0.003,0,0,0,0,v
2024-08-13 16:24,245.758,0.007,0,0,0,0,v
2024-08-13 16:30,245.771,0.003,0,0,0,0,v
2024-08-13 16:36,245.774,0.007,0,0,0,0,v
2024-08-13 16:42,245.768,0.003,0,0,0,0,v
2024-08-13 16:48,245.771,0.003,0,0,0,0,v
2024-08-13 16:54,245.774,0.003,0,0,0,0,v
2024-08-13 17:00,245.791,0.003,0,0,0,0,v
2024-08-13 17:06,245.797,0.013,0,0,0,0,v
2024-08-13 17:12,245.804,0.010,0,0,0,0,v
2024-08-13 17:18,245.814,0.016,0,0,0,0,v
2024-08-13 17:24,245.804,0.003,0,0,0,0,v
2024-08-13 17:30,245.814,0.007,0,0,0,0,v
2024-08-13 17:36,245.804,0.007,0,0,0,0,v
2024-08-13 17:42,245.797,0.007,0,0,0,0,v
2024-08-13 17:48,245.804,0.007,0,0,0,0,v
2024-08-13 17:54,245.810,0.003,0,0,0,0,v
2024-08-13 18:00,245.804,0.003,0,0,0,0,v
2024-08-13 18:06,245.801,0.003,0,0,0,0,v
2024-08-13 18:12,245.797,0.003,0,0,0,0,v
2024-08-13 18:18,245.797,0.003,0,0,0,0,v
2024-08-13 18:24,245.797,0.007,0,0,0,0,v
2024-08-13 18:30,245.804,0.007,0,0,0,0,v
2024-08-13 18:36,245.820,0.007,0,0,0,0,v
2024-08-13 18:42,245.827,0.003,0,0,0,0,v
2024-08-13 18:48,245.827,0.007,0,0,0,0,v
2024-08-13 18:54,245.827,0.013,0,0,0,0,v
2024-08-13 19:00,245.837,0.010,0,0,0,0,v
2024-08-13 19:06,245.837,0.007,0,0,0,0,v
2024-08-13 19:12,245.843,0.016,0,0,0,0,v
2024-08-13 19:18,245.837,0.007,0,0,0,0,v
2024-08-13 19:24,245.850,0.007,0,0,0,0,v
2024-08-13 19:30,245.850,0.007,0,0,0,0,v
2024-08-13 19:36,245.843,0.007,0,0,0,0,v
2024-08-13 19:42,245.833,0.003,0,0,0,0,v
2024-08-13 19:48,245.830,0.003,0,0,0,0,v
2024-08-13 19:54,245.843,0.007,0,0,0,0,v
2024-08-13 20:00,245.846,0.007,0,0,0,0,v
2024-08-13 20:06,245.840,0.007,0,0,0,0,v
2024-08-13 20:12,245.850,0.007,0,0,0,0,v
2024-08-13 20:18,245.846,0.007,0,0,0,0,v
2024-08-13 20:24,245.850,0.007,0,0,0,0,v
2024-08-13 20:30,245.863,0.007,0,0,0,0,v
2024-08-13 20:36,245.863,0.007,0,0,0,0,v
2024-08-13 20:42,245.869,0.010,0,0,0,0,v
2024-08-13 20:48,245.876,0.010,0,0,0,0,v
2024-08-13 20:54,245.879,0.010,0,0,0,0,v
2024-08-13 21:00,245.879,0.010,0,0,0,0,v
2024-08-13 21:06,245.869,0.010,0,0,0,0,v
2024-08-13 21:12,245.866,0.010,0,0,0,0,v
2024-08-13 21:18,245.873,0.010,0,0,0,0,v
2024-08-13 21:24,245.873,0.007,0,0,0,0,v
2024-08-13 21:30,245.876,0.010,0,0,0,0,v
2024-08-13 21:36,245.866,0.010,0,0,0,0,v
2024-08-13 21:42,245.873,0.010,0,0,0,0,v
2024-08-13 21:48,245.879,0.007,0,0,0,0,v
2024-08-13 21:54,245.869,0.007,0,0,0,0,v
2024-08-13 22:00,245.863,0.007,0,0,0,0,v
2024-08-13 22:06,245.860,0.007,0,0,0,0,v
2024-08-13 22:12,245.866,0.010,0,0,0,0,v
2024-08-13 22:18,245.869,0.007,0,0,0,0,v
2024-08-13 22:24,245.863,0.007,0,0,0,0,v
2024-08-13 22:30,245.866,0.010,0,0,0,0,v
2024-08-13 22:36,245.873,0.010,0,0,0,0,v
2024-08-13 22:42,245.879,0.010,0,0,0,0,v
2024-08-13 22:48,245.873,0.007,0,0,0,0,v
2024-08-13 22:54,245.866,0.013,0,0,0,0,v
2024-08-13 23:00,245.869,0.010,0,0,0,0,v
2024-08-13 23:06,245.869,0.010,0,0,0,0,v
2024-08-13 23:12,245.860,0.007,0,0,0,0,v
2024-08-13 23:18,245.856,0.010,0,0,0,0,v
2024-08-13 23:24,245.850,0.010,0,0,0,0,v
2024-08-13 23:30,245.856,0.010,0,0,0,0,v
2024-08-13 23:36,245.843,0.020,0,0,0,0,v
2024-08-13 23:42,245.846,0.013,0,0,0,0,v
2024-08-13 23:48,245.837,0.013,0,0,0,0,v
2024-08-13 23:54,245.843,0.013,0,0,0,0,v
2024-08-14 00:00,245.843,0.013,0,0,0,0,v
2024-08-14 00:06,245.833,0.013,0,0,0,0,v
2024-08-14 00:12,245.840,0.013,0,0,0,0,v
2024-08-14 00:18,245.850,0.013,0,0,0,0,v
2024-08-14 00:24,245.860,0.013,0,0,0,0,v
2024-08-14 00:30,245.850,0.013,0,0,0,0,v
2024-08-14 00:36,245.840,0.016,0,0,0,0,v
2024-08-14 00:42,245.840,0.016,0,0,0,0,v
2024-08-14 00:48,245.830,0.020,0,0,0,0,v
2024-08-14 00:54,245.830,0.020,0,0,0,0,v
2024-08-14 01:00,245.827,0.016,0,0,0,0,v
2024-08-14 01:06,245.830,0.016,0,0,0,0,v
2024-08-14 01:12,245.840,0.016,0,0,0,0,v
2024-08-14 01:18,245.837,0.016,0,0,0,0,v
2024-08-14 01:24,245.820,0.016,0,0,0,0,v
2024-08-14 01:30,245.817,0.013,0,0,0,0,v
2024-08-14 01:36,245.814,0.013,0,0,0,0,v
2024-08-14 01:42,245.823,0.016,0,0,0,0,v
2024-08-14 01:48,245.823,0.013,0,0,0,0,v
2024-08-14 01:54,245.823,0.013,0,0,0,0,v
2024-08-14 02:00,245.840,0.020,0,0,0,0,v
2024-08-14 02:06,245.837,0.016,0,0,0,0,v
2024-08-14 02:12,245.837,0.013,0,0,0,0,v
2024-08-14 02:18,245.827,0.016,0,0,0,0,v
2024-08-14 02:24,245.820,0.013,0,0,0,0,v
2024-08-14 02:30,245.827,0.013,0,0,0,0,v
2024-08-14 02:36,245.830,0.016,0,0,0,0,v
2024-08-14 02:42,245.830,0.016,0,0,0,0,v
2024-08-14 02:48,245.827,0.013,0,0,0,0,v
2024-08-14 02:54,245.827,0.016,0,0,0,0,v
2024-08-14 03:00,245.820,0.016,0,0,0,0,v
2024-08-14 03:06,245.820,0.013,0,0,0,0,v
2024-08-14 03:12,245.817,0.013,0,0,0,0,v
2024-08-14 03:18,245.823,0.010,0,0,0,0,v
2024-08-14 03:24,245.823,0.010,0,0,0,0,v
2024-08-14 03:30,245.823,0.010,0,0,0,0,v
2024-08-14 03:36,245.827,0.016,0,0,0,0,v
2024-08-14 03:42,245.820,0.013,0,0,0,0,v
2024-08-14 03:48,245.814,0.010,0,0,0,0,v
2024-08-14 03:54,245.810,0.013,0,0,0,0,v
2024-08-14 04:00,245.817,0.010,0,0,0,0,v
2024-08-14 04:06,245.817,0.010,0,0,0,0,v
2024-08-14 04:12,245.817,0.010,0,0,0,0,v
2024-08-14 04:18,245.817,0.013,0,0,0,0,v
2024-08-14 04:24,245.817,0.013,0,0,0,0,v
2024-08-14 04:30,245.810,0.013,0,0,0,0,v
2024-08-14 04:36,245.810,0.010,0,0,0,0,v
2024-08-14 04:42,245.807,0.010,0,0,0,0,v
2024-08-14 04:48,245.814,0.010,0,0,0,0,v
2024-08-14 04:54,245.810,0.010,0,0,0,0,v
2024-08-14 05:00,245.804,0.010,0,0,0,0,v
2024-08-14 05:06,245.807,0.020,0,0,0,0,v
2024-08-14 05:12,245.801,0.013,0,0,0,0,v
2024-08-14 05:18,245.794,0.013,0,0,0,0,v
2024-08-14 05:24,245.801,0.010,0,0,0,0,v
2024-08-14 05:30,245.801,0.010,0,0,0,0,v
2024-08-14 05:36,245.807,0.013,0,0,0,0,v
2024-08-14 05:42,245.807,0.010,0,0,0,0,v
2024-08-14 05:48,245.807,0.010,0,0,0,0,v
2024-08-14 05:54,245.801,0.010,0,0,0,0,v
2024-08-14 06:00,245.797,0.013,0,0,0,0,v
2024-08-14 06:06,245.804,0.010,0,0,0,0,v
2024-08-14 06:12,245.797,0.010,0,0,0,0,v
2024-08-14 06:18,245.794,0.010,0,0,0,0,v
2024-08-14 06:24,245.814,0.013,0,0,0,0,v
2024-08-14 06:30,245.820,0.010,0,0,0,0,v
2024-08-14 06:36,245.814,0.013,0,0,0,0,v
2024-08-14 06:42,245.810,0.013,0,0,0,0,v
2024-08-14 06:48,245.817,0.013,0,0,0,0,v
2024-08-14 06:54,245.823,0.010,0,0,0,0,v
2024-08-14 07:00,245.820,0.016,0,0,0,0,v
2024-08-14 07:06,245.817,0.010,0,0,0,0,v
2024-08-14 07:12,245.827,0.010,0,0,0,0,v
2024-08-14 07:18,245.833,0.010,0,0,0,0,v
2024-08-14 07:24,245.830,0.010,0,0,0,0,v
2024-08-14 07:30,245.830,0.010,0,0,0,0,v
2024-08-14 07:36,245.823,0.010,0,0,0,0,v
2024-08-14 07:42,245.823,0.010,0,0,0,0,v
2024-08-14 07:48,245.823,0.010,0,0,0,0,v
2024-08-14 07:54,245.823,0.007,0,0,0,0,v
2024-08-14 08:00,245.830,0.007,0,0,0,0,v
2024-08-14 08:06,245.830,0.010,0,0,0,0,v
2024-08-14 08:12,245.837,0.007,0,0,0,0,v
2024-08-14 08:18,245.840,0.007,0,0,0,0,v
2024-08-14 08:24,245.837,0.010,0,0,0,0,v
2024-08-14 08:30,245.853,0.007,0,0,0,0,v
2024-08-14 08:36,245.850,0.007,0,0,0,0,v
2024-08-14 08:42,245.856,0.007,0,0,0,0,v
2024-08-14 08:48,245.860,0.007,0,0,0,0,v
2024-08-14 08:54,245.856,0.007,0,0,0,0,v
2024-08-14 09:00,245.856,0.007,0,0,0,0,v
2024-08-14 09:06,245.860,0.007,0,0,0,0,v
2024-08-14 09:12,245.856,0.007,0,0,0,0,v
2024-08-14 09:18,245.856,0.007,0,0,0,0,v
2024-08-14 09:24,245.846,0.003,0,0,0,0,v
2024-08-14 09:30,245.850,0.007,0,0,0,0,v
2024-08-14 09:36,245.833,0.007,0,0,0,0,v
2024-08-14 09:42,245.827,0.007,0,0,0,0,v
2024-08-14 09:48,245.833,0.003,0,0,0,0,v
2024-08-14 09:54,245.837,0.007,0,0,0,0,v
2024-08-14 10:00,245.840,0.007,0,0,0,0,v
2024-08-14 10:06,245.833,0.007,0,0,0,0,v
2024-08-14 10:12,245.840,0.007,0,0,0,0,v
2024-08-14 10:18,245.830,0.003,0,0,0,0,v
2024-08-14 10:24,245.827,0.003,0,0,0,0,v
2024-08-14 10:30,245.823,0.003,0,0,0,0,v
2024-08-14 10:36,245.823,0.003,0,0,0,0,v
2024-08-14 10:42,245.823,0.003,0,0,0,0,v
2024-08-14 10:48,245.833,0.003,0,0,0,0,v
2024-08-14 10:54,245.827,0.003,0,0,0,0,v
2024-08-14 11:00,245.830,0.003,0,0,0,0,v
2024-08-14 11:06,245.823,0.003,0,0,0,0,v
2024-08-14 11:12,245.827,0.003,0,0,0,0,v
2024-08-14 11:18,245.827,0.003,0,0,0,0,v
2024-08-14 11:24,245.827,0.003,0,0,0,0,v
2024-08-14 11:30,245.827,0.003,0,0,0,0,v
2024-08-14 11:36,245.827,0.003,0,0,0,0,v
2024-08-14 11:42,245.817,0.003,0,0,0,0,v
2024-08-14 11:48,245.807,0.003,0,0,0,0,v
2024-08-14 11:54,245.807,0.003,0,0,0,0,v
2024-08-14 12:00,245.801,0.003,0,0,0,0,v
2024-08-14 12:06,245.810,0.003,0,0,0,0,v
2024-08-14 12:12,245.814,0.003,0,0,0,0,v
2024-08-14 12:18,245.817,0.003,0,0,0,0,v
2024-08-14 12:24,245.817,0.003,0,0,0,0,v
2024-08-14 12:30,245.820,0.003,0,0,0,0,v
2024-08-14 12:36,245.823,0.003,0,0,0,0,v
2024-08-14 12:42,245.817,0.007,0,0,0,0,v
2024-08-14 12:48,245.820,0.010,0,0,0,0,v
2024-08-14 12:54,245.827,0.007,0,0,0,0,v
2024-08-14 13:00,245.827,0.003,0,0,0,0,v
2024-08-14 13:06,245.823,0.007,0,0,0,0,v
2024-08-14 13:12,245.820,0.007,0,0,0,0,v
2024-08-14 13:18,245.817,0.003,0,0,0,0,v
2024-08-14 13:24,245.814,0.003,0,0,0,0,v
2024-08-14 13:30,245.814,0.003,0,0,0,0,v
2024-08-14 13:36,245.820,0.003,0,0,0,0,v
2024-08-14 13:42,245.827,0.003,0,0,0,0,v
2024-08-14 13:48,245.820,0.003,0,0,0,0,v
2024-08-14 13:54,245.817,0.003,0,0,0,0,v
2024-08-14 14:00,245.814,0.003,0,0,0,0,v
2024-08-14 14:06,245.810,0.003,0,0,0,0,v
2024-08-14 14:12,245.814,0.003,0,0,0,0,v
2024-08-14 14:18,245.817,0.007,0,0,0,0,v
2024-08-14 14:24,245.823,0.003,0,0,0,0,v
2024-08-14 14:30,245.823,0.007,0,0,0,0,v
2024-08-14 14:36,245.830,0.010,0,0,0,0,v
2024-08-14 14:42,245.833,0.007,0,0,0,0,v
2024-08-14 14:48,245.827,0.007,0,0,0,0,v
2024-08-14 14:54,245.827,0.007,0,0,0,0,v
2024-08-14 15:00,245.830,0.003,0,0,0,0,v
2024-08-14 15:06,245.827,0.003,0,0,0,0,v
2024-08-14 15:12,245.830,0.003,0,0,0,0,v
2024-08-14 15:18,245.827,0.003,0,0,0,0,v
2024-08-14 15:24,245.823,0.003,0,0,0,0,v
2024-08-14 15:30,245.823,0.003,0,0,0,0,v
2024-08-14 15:36,245.823,0.007,0,0,0,0,v
2024-08-14 15:42,245.820,0.010,0,0,0,0,v
2024-08-14 15:48,245.817,0.003,0,0,0,0,v
2024-08-14 15:54,245.814,0.007,0,0,0,0,v
2024-08-14 16:00,245.807,0.007,0,0,0,0,v
2024-08-14 16:06,245.814,0.007,0,0,0,0,v
2024-08-14 16:12,245.801,0.003,0,0,0,0,v
2024-08-14 16:18,245.820,0.003,0,0,0,0,v
2024-08-14 16:24,245.817,0.003,0,0,0,0,v
2024-08-14 16:30,245.817,0.003,0,0,0,0,v
2024-08-14 16:36,245.827,0.003,0,0,0,0,v
2024-08-14 16:42,245.820,0.003,0,0,0,0,v
2024-08-14 16:48,245.833,0.007,0,0,0,0,v
2024-08-14 16:54,245.840,0.003,0,0,0,0,v
2024-08-14 17:00,245.840,0.007,0,0,0,0,v
2024-08-14 17:06,245.853,0.007,0,0,0,0,v
2024-08-14 17:12,245.850,0.007,0,0,0,0,v
2024-08-14 17:18,245.837,0.003,0,0,0,0,v
2024-08-14 17:24,245.823,0.010,0,0,0,0,v
2024-08-14 17:30,245.817,0.013,0,0,0,0,v
2024-08-14 17:36,245.823,0.003,0,0,0,0,v
2024-08-14 17:42,245.820,0.003,0,0,0,0,v
2024-08-14 17:48,245.827,0.003,0,0,0,0,v
2024-08-14 17:54,245.837,0.003,0,0,0,0,v
2024-08-14 18:00,245.830,0.007,0,0,0,0,v
2024-08-14 18:06,245.830,0.003,0,0,0,0,v
2024-08-14 18:12,245.820,0.003,0,0,0,0,v
2024-08-14 18:18,245.823,0.003,0,0,0,0,v
2024-08-14 18:24,245.837,0.003,0,0,0,0,v
2024-08-14 18:30,245.856,0.003,0,0,0,0,v
2024-08-14 18:36,245.863,0.003,0,0,0,0,v
2024-08-14 18:42,245.863,0.003,0,0,0,0,v
2024-08-14 18:48,245.860,0.003,0,0,0,0,v
2024-08-14 18:54,245.856,0.003,0,0,0,0,v
2024-08-14 19:00,245.853,0.007,0,0,0,0,v
2024-08-14 19:06,245.856,0.003,0,0,0,0,v
2024-08-14 19:12,245.860,0.003,0,0,0,0,v
2024-08-14 19:18,245.863,0.003,0,0,0,0,v
2024-08-14 19:24,245.866,0.003,0,0,0,0,v
2024-08-14 19:30,245.860,0.003,0,0,0,0,v
2024-08-14 19:36,245.853,0.003,0,0,0,0,v
2024-08-14 19:42,245.850,0.007,0,0,0,0,v
2024-08-14 19:48,245.830,0.003,0,0,0,0,v
2024-08-14 19:54,245.843,0.007,0,0,0,0,v
2024-08-14 20:00,245.863,0.003,0,0,0,0,v
2024-08-14 20:06,245.863,0.007,0,0,0,0,v
2024-08-14 20:12,245.860,0.007,0,0,0,0,v
2024-08-14 20:18,245.850,0.007,0,0,0,0,v
2024-08-14 20:24,245.860,0.003,0,0,0,0,v
2024-08-14 20:30,245.856,0.007,0,0,0,0,v
2024-08-14 20:36,245.856,0.007,0,0,0,0,v
2024-08-14 20:42,245.863,0.007,0,0,0,0,v
2024-08-14 20:48,245.866,0.007,0,0,0,0,v
2024-08-14 20:54,245.873,0.007,0,0,0,0,v
2024-08-14 21:00,245.863,0.007,0,0,0,0,v
2024-08-14 21:06,245.843,0.010,0,0,0,0,v
2024-08-14 21:12,245.846,0.010,0,0,0,0,v
2024-08-14 21:18,245.863,0.010,0,0,0,0,v
2024-08-14 21:24,245.866,0.010,0,0,0,0,v
2024-08-14 21:30,245.863,0.010,0,0,0,0,v
2024-08-14 21:36,245.869,0.010,0,0,0,0,v
2024-08-14 21:42,245.866,0.007,0,0,0,0,v
2024-08-14 21:48,245.856,0.010,0,0,0,0,v
2024-08-14 21:54,245.840,0.010,0,0,0,0,v
2024-08-14 22:00,245.843,0.010,0,0,0,0,v
2024-08-14 22:06,245.863,0.010,0,0,0,0,v
2024-08-14 22:12,245.863,0.010,0,0,0,0,v
2024-08-14 22:18,245.869,0.010,0,0,0,0,v
2024-08-14 22:24,245.860,0.010,0,0,0,0,v
2024-08-14 22:30,245.856,0.010,0,0,0,0,v
2024-08-14 22:36,245.856,0.010,0,0,0,0,v
2024-08-14 22:42,245.846,0.010,0,0,0,0,v
2024-08-14 22:48,245.846,0.010,0,0,0,0,v
2024-08-14 22:54,245.850,0.013,0,0,0,0,v
2024-08-14 23:00,245.850,0.010,0,0,0,0,v
2024-08-14 23:06,245.846,0.013,0,0,0,0,v
2024-08-14 23:12,245.820,0.013,0,0,0,0,v
2024-08-14 23:18,245.820,0.013,0,0,0,0,v
2024-08-14 23:24,245.833,0.013,0,0,0,0,v
2024-08-14 23:30,245.823,0.013,0,0,0,0,v
2024-08-14 23:36,245.820,0.013,0,0,0,0,v
2024-08-14 23:42,245.830,0.013,0,0,0,0,v
2024-08-14 23:48,245.830,0.013,0,0,0,0,v
2024-08-14 23:54,245.827,0.010,0,0,0,0,v
2024-08-15 00:00,245.814,0.010,0,0,0,0,v
2024-08-15 00:06,245.810,0.010,0,0,0,0,v
2024-08-15 00:12,245.814,0.010,0,0,0,0,v
2024-08-15 00:18,245.814,0.010,0,0,0,0,v
2024-08-15 00:24,245.814,0.010,0,0,0,0,v
2024-08-15 00:30,245.794,0.010,0,0,0,0,v
2024-08-15 00:36,245.791,0.010,0,0,0,0,v
2024-08-15 00:42,245.787,0.013,0,0,0,0,v
2024-08-15 00:48,245.771,0.010,0,0,0,0,v
2024-08-15 00:54,245.784,0.010,0,0,0,0,v
2024-08-15 01:00,245.791,0.013,0,0,0,0,v
2024-08-15 01:06,245.804,0.010,0,0,0,0,v
2024-08-15 01:12,245.797,0.013,0,0,0,0,v
2024-08-15 01:18,245.794,0.010,0,0,0,0,v
2024-08-15 01:24,245.787,0.010,0,0,0,0,v
2024-08-15 01:30,245.778,0.010,0,0,0,0,v
2024-08-15 01:36,245.784,0.010,0,0,0,0,v
2024-08-15 01:42,245.797,0.010,0,0,0,0,v
2024-08-15 01:48,245.804,0.010,0,0,0,0,v
2024-08-15 01:54,245.807,0.010,0,0,0,0,v
2024-08-15 02:00,245.801,0.010,0,0,0,0,v
2024-08-15 02:06,245.787,0.010,0,0,0,0,v
2024-08-15 02:12,245.791,0.013,0,0,0,0,v
2024-08-15 02:18,245.791,0.010,0,0,0,0,v
2024-08-15 02:24,245.787,0.010,0,0,0,0,v
2024-08-15 02:30,245.797,0.010,0,0,0,0,v
2024-08-15 02:36,245.817,0.010,0,0,0,0,v
2024-08-15 02:42,245.817,0.010,0,0,0,0,v
2024-08-15 02:48,245.801,0.010,0,0,0,0,v
2024-08-15 02:54,245.784,0.010,0,0,0,0,v
2024-08-15 03:00,245.794,0.010,0,0,0,0,v
